"","iteration","lower_lin","est_lin","upper_lin","p_lin","logLik_lin","AIC_lin","lower_log","est_log","upper_log","p_log","logLik_log","AIC_log","p_log","p_lin_vs_log","lin_ci_width","log_ci_width","delta_logLik"
"86",86,-8.73376963221026e-06,-3.85670919124821e-06,1.02035124971385e-06,0.121016102297384,3284.49599848156,-6514.25230477098,-0.00187851414668275,-0.000459298317930567,0.00095991751082162,0.525494728229907,3283.77715204899,-6524.03919128041,0.525494728229907,0.487314081501996,9.75412088192411e-06,0.00283843165750437,0.718846432562714
"87",87,-5.6590889791712e-06,-5.4682149633874e-07,4.56544598649372e-06,0.833775855243082,3207.15393596732,-6359.57031345728,-0.00212467473973912,-0.000619117270330093,0.000886440199078934,0.419848121816768,3207.67795778274,-6372.00766631435,0.419848121816768,0.592134297806063,1.02245349656649e-05,0.00301111493881806,-0.524021815423566
"88",88,-2.6565419129781e-06,2.1899658993921e-06,7.03647371176231e-06,0.37541203458241,3255.61295309146,-6456.08356123907,-0.00071382067210167,0.000913028883784363,0.0025398784396704,0.270994576328862,3259.28024063448,-6475.12098529188,0.270994576328862,0.0255456675808033,9.69301562474041e-06,0.00325369911177207,-3.66728754301948
"89",89,-5.51979612561232e-06,-7.4644534116495e-07,4.02690544328242e-06,0.758988144224188,3275.48501792388,-6495.76683379459,-0.00144728732742267,-3.48634834243565e-05,0.00137756036057395,0.961373837381951,3275.43904131098,-6507.05497333331,0.961373837381951,0.955064298110131,9.54670156889474e-06,0.00282484768799662,0.0459766129038144
"90",90,-2.7766005038303e-06,2.32123440961723e-06,7.41906932306476e-06,0.37175527860481,3250.78465299191,-6447.44145292394,-0.000589970843197379,0.000980342287415469,0.00255065541802832,0.220806298492262,3251.28030171042,-6459.89639045315,0.220806298492262,0.609175595604685,1.01956698268951e-05,0.0031406262612257,-0.495648718506345
"91",91,-1.03187156158976e-06,3.91223738378931e-06,8.85634632916839e-06,0.120778141832403,3229.60223604318,-6404.14220999408,-0.0010671557702834,0.000397401192153185,0.00186195815458977,0.594485584729488,3228.53267984574,-6413.39405764651,0.594485584729488,0.343160779262425,9.88821789075816e-06,0.00292911392487316,1.06955619743712
"92",92,-3.82912973241752e-06,1.78428582104635e-06,7.39770137451021e-06,0.532899182652838,3295.13804088634,-6535.63844609489,-0.00110016488428334,0.00029072735545032,0.00168161959518398,0.68174062731356,3295.5493066972,-6547.2145288927,0.68174062731356,0.662810725891769,1.12268311069277e-05,0.00278178447946733,-0.41126581086337
"93",93,-1.8298436684766e-06,3.03420154783323e-06,7.89824676414306e-06,0.22117244431613,3250.93403020157,-6446.74054728228,0.000229693004113421,0.00166684148505401,0.00310398996599459,0.0230628829401707,3252.77374124339,-6461.79402587009,0.0230628829401707,0.158863324331106,9.72809043261966e-06,0.00287429696188117,-1.83971104182774
"94",94,-9.85705195007191e-07,3.74694323107138e-06,8.47959165714995e-06,0.12057685226395,3287.04170414823,-6518.84883609434,-0.00042064069101613,0.00131512539055364,0.0030508914721234,0.137369634555878,3287.11928276899,-6531.28182918156,0.137369634555878,0.925354269475619,9.46529685215714e-06,0.00347153216313953,-0.0775786207655074
"95",95,-3.22498725912808e-06,1.66329148620908e-06,6.55157023154625e-06,0.504439221989927,3244.38890848047,-6433.66978246458,-0.00104080400265942,0.000407196876744435,0.00185519775614829,0.581152028400013,3244.57309870235,-6445.51434991435,0.581152028400013,0.831777566488543,9.77655749067433e-06,0.00289600175880771,-0.184190221875269
"96",96,-1.77926753704561e-06,3.1465053374181e-06,8.07227821188181e-06,0.210287766509553,3234.40969486351,-6413.74194634292,NA,NA,NA,NA,NA,NA,NA,NA,9.85154574892743e-06,NA,NA
"97",97,3.09778460087183e-07,6.11337110841983e-06,1.19169637567525e-05,0.0389852053414725,3235.27681758623,-6416.20542665759,-0.000370838348179743,0.00147435382796922,0.00331954600411818,0.117195238169435,3234.37107768574,-6425.95741562602,0.117195238169435,0.404242675070088,1.16071852966653e-05,0.00369038435229792,0.905739900490971
"98",98,-6.16404355535033e-06,9.21916263404722e-07,8.00787608215977e-06,0.798518637250407,3235.57469090126,-6417.16524385884,-0.00138508977773873,0.000493381667249382,0.00237185311223749,0.606349675697131,3235.71184687225,-6428.54170938751,0.606349675697131,0.871834234680239,1.41719196375101e-05,0.00375694288997622,-0.137155970987806
"99",99,-2.00362431347963e-06,4.28139061507246e-06,1.05664055436245e-05,0.181584187264264,3232.93446876563,-6411.8878147506,-0.000670228900865026,0.000824041786277684,0.00231831247342039,0.279408491543311,3232.0148023987,-6420.85621338599,0.279408491543311,0.398652022397184,1.25700298571042e-05,0.00298854137428542,0.919666366931779
"100",100,4.16600073454231e-07,5.18366052287357e-06,9.95072097229292e-06,0.0331023971902133,3277.20848731514,-6499.20851230731,NA,NA,NA,NA,NA,NA,NA,NA,9.53412089883868e-06,NA,NA
"101",101,-6.21360101303398e-06,-1.46339995708136e-06,3.28680109887126e-06,0.545588032402739,3281.84543850936,-6508.46823135503,-0.0024088415655803,-0.00100416536426495,0.000400510837050407,0.160960863103754,3282.64698115607,-6521.44914010182,0.160960863103754,0.448636342640677,9.50040211190524e-06,0.00280935240263071,-0.801542646711823
"102",102,-3.0248414221794e-06,1.75872632564911e-06,6.54229407347762e-06,0.470751287201433,3279.61787521072,-6504.04649195019,-0.00091584367865366,0.000492113459494033,0.00190007059764173,0.492910826158938,3279.58935968784,-6515.34309343434,0.492910826158938,0.971887207541583,9.56713549565702e-06,0.00281591427629539,0.0285155228789336
"103",103,-2.1584905011332e-06,2.95490915886149e-06,8.06830881885618e-06,0.257041984653765,3258.01247715244,-6461.14913274076,-0.000609124117526808,0.000822292986823681,0.00225371009117417,0.259862038860913,3258.14125857465,-6472.51518718109,0.259862038860913,0.879166110734148,1.02267993199894e-05,0.00286283420870098,-0.12878142220643
"104",104,-5.95594347639038e-06,8.91875508868483e-07,7.73969449412735e-06,0.798310104144472,3263.65021831409,-6473.22402078642,-0.00157061775307339,0.000248964243177918,0.00206854623942923,0.788353365668621,3266.06717599375,-6489.21532648335,0.788353365668621,0.0891925574383405,1.36956379705177e-05,0.00363916399250262,-2.41695767966712
"105",105,-6.42926491537639e-06,-1.4682234695218e-06,3.49281797633279e-06,0.561502944262343,3225.07289772899,-6395.09683857842,NA,NA,NA,NA,NA,NA,NA,NA,9.92208289170918e-06,NA,NA
"106",106,-6.23553472394346e-07,4.26509699513424e-06,9.15374746266283e-06,0.0871922983576973,3244.44160632923,-6433.77659051919,-0.000443430281602583,0.00100762332287488,0.00245867692735235,0.173274563891536,3243.91019373921,-6444.15810455966,0.173274563891536,0.587774099149559,9.77730093505717e-06,0.00290210720895493,0.531412590021318
"107",107,-1.02783198947152e-05,-4.83974835713601e-06,5.98823180443162e-07,0.0810648298329996,3252.87117450455,-6451.68829141653,-0.00250723244695448,-0.00102616883798627,0.000454894770981938,0.174234330225743,3251.89715434226,-6460.73089605491,0.174234330225743,0.377562121983625,1.08771430751583e-05,0.00296212721793642,0.974020162285797
"108",108,-8.26468007171164e-06,-3.20039856711453e-06,1.86388293748258e-06,0.215199997987431,3248.94513898397,-6442.9609225493,-0.00203078880968316,-0.00027569586427144,0.00147939708114029,0.757934488532388,3248.11935451772,-6453.32549675544,0.757934488532388,0.43789134671113,1.01285630091942e-05,0.00351018589082345,0.825784466248933
"109",109,-5.76201055864436e-06,-7.96876578003699e-07,4.16825740263696e-06,0.752847818312617,3250.39342794899,-6445.98625129996,NA,NA,NA,NA,NA,NA,NA,NA,9.93026796128133e-06,NA,NA
"110",110,-3.08619114172678e-06,1.85126365719809e-06,6.78871845612297e-06,0.46201048996112,3246.61363296209,-6438.1993424928,-0.000898297274340687,0.000552714975426974,0.00200372722519464,0.454909027947255,3246.61985583059,-6449.62134529061,0.454909027947255,0.993796453445982,9.87490959784976e-06,0.00290202449953532,-0.00622286850011733
"111",111,-1.37475290334533e-05,-5.84521458180359e-06,2.05709986984615e-06,0.146934415939575,3239.43211370463,-6425.22432939403,-0.00398196836610048,-0.00111859494242133,0.00174477848125781,0.443464367276951,3240.44831183912,-6439.08435077612,0.443464367276951,0.361968482996977,1.58046289032995e-05,0.00572674684735829,-1.01619813449088
"112",112,-6.87225331831146e-06,5.2251811507781e-07,7.91728954846708e-06,0.889736766268478,3268.3919369465,-6483.23837446458,-0.00188335006055898,0.000195708042865992,0.00227476614629097,0.853472060157033,3269.25462560183,-6496.51650948423,0.853472060157033,0.422025873451057,1.47895428667785e-05,0.00415811620684995,-0.862688655330203
"113",113,-8.15125843418308e-06,-3.19635421069922e-06,1.75855001278463e-06,0.20582513966745,3226.72632984071,-6398.39881183158,-0.00227854136311904,-0.000812238758389864,0.000654063846339311,0.277262768070169,3226.51573272525,-6409.35819784674,0.277262768070169,0.810100378057639,9.90980844696772e-06,0.00293260520945835,0.210597115465589
"114",114,-4.38013720896192e-06,3.83875410347085e-07,5.14788802965609e-06,0.874381348153325,3299.60016256988,-6544.17951803699,-0.00102891876468018,0.00036890275559587,0.00176672427587192,0.604621123533968,3299.74552047666,-6555.78962945134,0.604621123533968,0.864712751166265,9.52802523861801e-06,0.00279564304055209,-0.145357906777463
"115",115,-3.84384556401411e-06,8.94147959660299e-07,5.63214148333471e-06,0.711190306415501,3285.75295663762,-6516.27711638853,-0.000895090712715878,0.000506110147322291,0.00190731100736046,0.478583386719167,3285.93552495504,-6528.01670761132,0.478583386719167,0.833127724846461,9.47598704734881e-06,0.00280240172007634,-0.182568317421101
"116",116,-3.61999067708625e-06,2.45822498519138e-06,8.53644064746901e-06,0.427561685971085,3232.38483554014,-6410.49068874798,-0.0007874464830358,0.000679831626724292,0.00214710973648438,0.363424768209823,3233.12521841716,-6422.62018540866,0.363424768209823,0.476931274533929,1.21564313245553e-05,0.00293455621952018,-0.740382877019329
"117",117,-9.73606616920682e-06,-4.91905834292921e-06,-1.02050516651599e-07,0.0453496705411967,3263.60963198752,-6472.05249304214,-0.00220794203543461,-0.000780798247711174,0.000646345540012264,0.283226780846445,3262.17639144406,-6480.57249980614,0.283226780846445,0.238534686431386,9.63401565255522e-06,0.00285428757544688,1.43324054345749
"118",118,-8.79348640596574e-07,3.95053467786366e-06,8.78041799632389e-06,0.108783850987846,3260.09916474637,-6465.04223541508,0.000672523933930837,0.00209850382094595,0.00352448370796106,0.0039666855191419,3262.97328645011,-6482.16194563529,0.0039666855191419,0.0564657113545883,9.65976663692046e-06,0.00285195977403022,-2.874121703735
"119",119,-8.11549276401202e-06,-1.65597331656114e-06,4.80354613088973e-06,0.614996194841664,3275.9001812309,-6497.48069573694,-0.0024522120777574,-0.000774032500266169,0.00090414707722506,0.365597342270119,3276.3303283083,-6509.47128295796,0.365597342270119,0.650413426568724,1.29190388949017e-05,0.00335635915498246,-0.430147077405763
"120",120,-7.47163816477788e-06,3.68711012385748e-07,8.20906018954938e-06,0.926484374625452,3291.07500006549,-6528.35502263187,-0.00138490533405716,7.93068343385366e-06,0.00140076670092486,0.991086517312924,3292.81394786336,-6541.95376746511,0.991086517312924,0.175705180752448,1.56806983543273e-05,0.00278567203498202,-1.73894779786951
"121",121,-5.19659760535069e-06,-3.22682972609042e-08,5.13206101082888e-06,0.990218688880208,3202.02034131984,-6349.43300620866,-0.00146623364746671,4.72667234603455e-05,0.0015607670943874,0.951140763934954,3202.03197304577,-6360.79871407273,0.951140763934954,0.988435661070377,1.03286586161796e-05,0.0030270007418541,-0.0116317259248717
"122",122,-1.5058528385911e-05,-6.86398155359698e-06,1.33056527871705e-06,0.100541036081387,3228.94709652613,-6404.28828259915,-0.00214713745746336,-0.000680907252733165,0.000785322951997031,0.36232370698575,3226.57336395805,-6409.47315296522,0.36232370698575,0.0931324534826464,1.63890936646281e-05,0.00293246040946039,2.37373256808769
"123",123,-1.02593011434503e-05,-3.8333903156248e-06,2.59252051220067e-06,0.241995325808513,3273.8817683054,-6493.74381001534,-0.00192042345334804,-0.000485694624644109,0.000949034204059825,0.506613348565314,3272.5414903074,-6501.61652786553,0.506613348565314,0.261772886124557,1.2851821655651e-05,0.00286945765740787,1.34027799800288
"124",124,-8.76147328243431e-06,-3.99717893143641e-06,7.6711541956148e-07,0.0999912541099921,3277.97520380254,-6500.73963662166,-0.00238552721449249,-0.000974155321313581,0.00043721657186533,0.175880009318363,3278.05549560423,-6512.38169200484,0.175880009318363,0.92284701877687,9.52858870199579e-06,0.00282274378635782,-0.0802918016865988
"125",125,-5.54080218132802e-06,1.47250273222185e-06,8.48580764577172e-06,0.680393830141337,3239.51973830151,-6425.09026241571,NA,NA,NA,NA,NA,NA,NA,NA,1.40266098270997e-05,NA,NA
"126",126,-9.7314203417979e-06,-4.86104999304358e-06,9.32035571074736e-09,0.0504391139890175,3249.19490564781,-6443.26716727612,-0.00277739017540748,-0.00133596727747748,0.000105455620452534,0.0692414649229566,3248.93010889607,-6454.11918714363,0.0692414649229566,0.767361899102405,9.74074069750865e-06,0.00288284579586002,0.264796751734139
"127",127,-2.88642964536626e-06,1.98260613923391e-06,6.85164192383409e-06,0.424422163672357,3249.59163728498,-6444.05983809937,-0.000553288952869534,0.000886996145784362,0.00232728124443826,0.227113236552819,3250.00211932562,-6456.26061608087,0.227113236552819,0.663330420831674,9.73807156920036e-06,0.00288057019730779,-0.410482040647366
"128",128,-8.50029567848032e-06,-1.62985632414045e-08,8.46769855199751e-06,0.996992583157525,3246.64581989834,-6439.6113083149,-0.00192893694927966,-0.000145778727909903,0.00163737949345985,0.87256522334925,3245.45916139669,-6447.8953536423,0.87256522334925,0.305239519218573,1.69679942304778e-05,0.00356631644273951,1.18665850165507
"129",129,1.0102959673211e-06,7.85475234513137e-06,1.46992087229416e-05,0.0245430128342077,3224.13824125027,-6394.75083639374,NA,NA,NA,NA,NA,NA,NA,NA,1.36889127556205e-05,NA,NA
"130",130,-7.0059370593711e-06,-1.88172727782361e-06,3.24248250372388e-06,0.471278702724354,3245.1905918037,-6435.49937535938,-0.00213106158109126,-0.000685458358336775,0.000760144864417707,0.352313695387957,3245.18844608425,-6446.64801623023,0.352313695387957,0.997856580962808,1.0248419563095e-05,0.00289120644550896,0.00214571944752606
"131",131,-6.96952508029173e-06,-1.63901001659143e-06,3.69150504710887e-06,0.546363132995037,3282.58483508052,-6510.45748127293,-0.00138790721391303,3.38291343653284e-05,0.00145556548264369,0.962764287131058,3282.47018336388,-6521.3198530539,0.962764287131058,0.891676645969141,1.06610301274006e-05,0.00284347269655671,0.114651716641674
"132",132,-6.27263068462285e-06,-1.35530614238427e-06,3.5620183998543e-06,0.588694530265665,3236.64759612614,-6418.21086403248,-0.00177337734497621,-0.000317827360622484,0.00113772262373124,0.668360913754074,3236.59413719913,-6429.4970751539,0.668360913754074,0.947944875142297,9.83464908447715e-06,0.00291109996870746,0.0534589270018841
"133",133,-2.51286036965764e-06,2.42711125972908e-06,7.3670828891158e-06,0.335175739752813,3230.65832432508,-6406.25074398817,-0.00159129121990422,-0.000128752329561023,0.00133378656078218,0.862869247623964,3230.9717965035,-6418.39385190333,0.862869247623964,0.730904713644072,9.87994325877344e-06,0.0029250777806864,-0.313472178420852
"134",134,-1.70134687237343e-06,3.03581973384359e-06,7.77298634006062e-06,0.20881687459659,3285.58431317691,-6515.93514046405,-0.000638805693174179,0.000762935961721283,0.00216467761661675,0.285721424465491,3285.36385306461,-6526.87426653625,0.285721424465491,0.80214963412613,9.47433321243404e-06,0.00280348330979092,0.22046011230168
"135",135,-1.00561628492853e-05,-2.72114860746457e-06,4.61386563435618e-06,0.466754546437157,3214.35207852949,-6375.03675167434,NA,NA,NA,NA,NA,NA,NA,NA,1.46700284836415e-05,NA,NA
"136",136,-6.77522047203115e-06,-1.87947899358948e-06,3.01626248485219e-06,0.451385050101985,3242.40016700835,-6429.69842675554,-0.00203256311970887,-0.000583111533068996,0.000866340053570875,0.430003147240701,3243.05573572502,-6442.50386007047,0.430003147240701,0.519146731211952,9.79148295688334e-06,0.00289890317327974,-0.655568716675589
"137",137,-7.31699448242091e-06,-2.44061669634311e-06,2.4357610897347e-06,0.326231595360933,3272.57526551507,-6490.05546920176,-0.00249743220943637,-0.00108381835961106,0.00032979549021424,0.132746890289979,3274.58385715328,-6505.52895666242,0.132746890289979,0.134177512143401,9.7527555721556e-06,0.00282722769965061,-2.00859163820724
"138",138,-9.00092128330508e-06,-3.83370837463622e-06,1.33350453403265e-06,0.145712514712558,3254.25181756317,-6453.94700973166,-0.00217368646351737,-0.000418569766996126,0.00133654692952512,0.639864944747102,3253.64376253854,-6464.4739351129,0.639864944747102,0.544408701527828,1.03344258173377e-05,0.00351023339304249,0.608055024629721
